,missing_percentage,difficulty,f1_micro,f1_macro,identifier,dataset
1,0.05,1,0.9372294372294372,0.9368600415419215,it,segment
2,0.15,2,0.9415584415584416,0.9412983836454972,it,segment
3,0.25,3,0.7186147186147186,0.6972509581986627,it,segment
4,0.35,4,0.6298701298701299,0.6190459166951108,it,segment
5,0.45,5,0.6731601731601732,0.653860373643293,it,segment
6,0.55,6,0.6666666666666666,0.6350558100800127,it,segment
7,0.65,7,0.29653679653679654,0.2527058829345753,it,segment
8,0.75,8,0.24675324675324675,0.14612578197502832,it,segment
9,0.85,9,0.14285714285714285,0.03571428571428571,it,segment
0,0.0,0,0.9047619047619048,0.7725490196078432,it,zoo
1,0.05555555555555555,1,0.9047619047619048,0.7725490196078432,it,zoo
2,0.16666666666666666,2,0.5714285714285714,0.5442176870748299,it,zoo
3,0.2777777777777778,3,0.5238095238095238,0.42634508348794065,it,zoo
4,0.3333333333333333,4,0.5238095238095238,0.42634508348794065,it,zoo
5,0.4444444444444444,5,0.5238095238095238,0.42634508348794065,it,zoo
6,0.5555555555555556,6,0.42857142857142855,0.29573283858998145,it,zoo
7,0.6111111111111112,7,0.42857142857142855,0.313718820861678,it,zoo
8,0.7222222222222222,8,0.09523809523809523,0.047619047619047616,it,zoo
9,0.8333333333333334,9,0.38095238095238093,0.07881773399014778,it,zoo
0,0.0,0,0.7592592592592593,0.7591766723842195,it,heart-statlog
1,0.07142857142857142,1,0.6296296296296297,0.6103896103896105,it,heart-statlog
2,0.14285714285714285,2,0.7037037037037037,0.6565977742448331,it,heart-statlog
3,0.21428571428571427,3,0.5925925925925926,0.4427767354596623,it,heart-statlog
4,0.35714285714285715,4,0.5555555555555556,0.35714285714285715,it,heart-statlog
5,0.42857142857142855,5,0.5555555555555556,0.35714285714285715,it,heart-statlog
6,0.5,5,0.5555555555555556,0.35714285714285715,it,heart-statlog
7,0.6428571428571429,7,0.5555555555555556,0.35714285714285715,it,heart-statlog
8,0.7142857142857143,8,0.5555555555555556,0.35714285714285715,it,heart-statlog
9,0.7857142857142857,8,0.5555555555555556,0.35714285714285715,it,heart-statlog
0,0.0,0,0.843,0.8428361546603611,it,waveform-5000
1,0.0975609756097561,1,0.779,0.7784313621577793,it,waveform-5000
2,0.1951219512195122,2,0.815,0.8136275956842338,it,waveform-5000
3,0.2926829268292683,3,0.793,0.7870392981504093,it,waveform-5000
