,missing_percentage,difficulty,f1_micro,f1_macro,identifier,dataset
0,0.0,0,1.0,1.0,it,zoo
1,0.05555555555555555,1,0.9047619047619048,0.7333333333333333,it,zoo
2,0.16666666666666666,2,0.8571428571428571,0.6222222222222221,it,zoo
3,0.2777777777777778,3,0.8095238095238095,0.7089569160997733,it,zoo
4,0.3333333333333333,4,0.8095238095238095,0.7089569160997733,it,zoo
5,0.4444444444444444,5,0.8095238095238095,0.6732426303854876,it,zoo
6,0.5555555555555556,6,0.6666666666666666,0.4997732426303855,it,zoo
7,0.6111111111111112,7,0.6666666666666666,0.43537414965986393,it,zoo
8,0.7222222222222222,8,0.42857142857142855,0.2732426303854875,it,zoo
9,0.8333333333333334,9,0.47619047619047616,0.18259935553168635,it,zoo
0,0.0,0,0.6851851851851852,0.6798046738751309,it,heart-statlog
1,0.07142857142857142,1,0.6296296296296297,0.6213183730715287,it,heart-statlog
2,0.14285714285714285,2,0.7777777777777778,0.7698863636363635,it,heart-statlog
3,0.21428571428571427,3,0.6481481481481481,0.6451054998270495,it,heart-statlog
4,0.35714285714285715,4,0.6851851851851852,0.6761904761904762,it,heart-statlog
5,0.42857142857142855,5,0.6111111111111112,0.5942754919499105,it,heart-statlog
6,0.5,5,0.6296296296296297,0.6103896103896105,it,heart-statlog
7,0.6428571428571429,7,0.6296296296296297,0.6103896103896105,it,heart-statlog
8,0.7142857142857143,8,0.6296296296296297,0.625,it,heart-statlog
9,0.7857142857142857,8,0.7777777777777778,0.7727910238429173,it,heart-statlog
0,0.0,0,0.835,0.8347143986290445,it,waveform-5000
1,0.0975609756097561,1,0.787,0.7868748511550369,it,waveform-5000
2,0.1951219512195122,2,0.642,0.6334239687972076,it,waveform-5000
3,0.2926829268292683,3,0.805,0.8048411710497184,it,waveform-5000
4,0.3902439024390244,4,0.628,0.6240906843393218,it,waveform-5000
5,0.4878048780487805,5,0.747,0.7458762289153268,it,waveform-5000
6,0.5853658536585366,6,0.661,0.6520128980967271,it,waveform-5000
7,0.6829268292682927,7,0.624,0.6106698652013621,it,waveform-5000
8,0.7804878048780488,8,0.557,0.48922356717483684,it,waveform-5000
9,0.8780487804878049,9,0.462,0.36207461986092326,it,waveform-5000
0,0.0,0,0.9484375,0.948133467911267,it,kr-vs-kp
1,0.08108108108108109,1,0.7890625,0.7845123219545531,it,kr-vs-kp
2,0.1891891891891892,2,0.7671874999999999,0.766131781405809,it,kr-vs-kp
3,0.2702702702702703,3,0.7078125,0.7075547540679163,it,kr-vs-kp
4,0.3783783783783784,4,0.7796875,0.7764516153005789,it,kr-vs-kp
5,0.4864864864864865,5,0.696875,0.6932048430936496,it,kr-vs-kp
6,0.5675675675675675,6,0.696875,0.6932048430936496,it,kr-vs-kp
7,0.6756756756756757,7,0.5859375,0.5855722450695071,it,kr-vs-kp
8,0.7567567567567568,8,0.68125,0.6558087545212009,it,kr-vs-kp
9,0.8648648648648649,9,0.5078125,0.4889358153070821,it,kr-vs-kp
0,0.0,0,0.7012987012987013,0.6340909090909091,it,diabetes
1,0.1111111111111111,2,0.7532467532467532,0.7017329255861365,it,diabetes
2,0.2222222222222222,3,0.6948051948051948,0.6334633108826657,it,diabetes
3,0.3333333333333333,4,0.6623376623376623,0.5863636363636363,it,diabetes
4,0.4444444444444444,5,0.6623376623376623,0.5863636363636363,it,diabetes
5,0.5555555555555556,6,0.7142857142857143,0.6222965440356746,it,diabetes
6,0.6666666666666666,7,0.6233766233766234,0.5180228793438377,it,diabetes
7,0.7777777777777778,8,0.7142857142857143,0.6086856086856087,it,diabetes
0,0.0,0,0.666,0.6665928732390163,it,letter
1,0.058823529411764705,1,0.64525,0.6460160893629211,it,letter
2,0.17647058823529413,2,0.508,0.49766292781047383,it,letter
3,0.23529411764705882,3,0.38425,0.35945134182881244,it,letter
4,0.35294117647058826,4,0.44775,0.4333908011636428,it,letter
5,0.47058823529411764,5,0.37099999999999994,0.35593797728707643,it,letter
6,0.5294117647058824,6,0.24,0.21720193313784286,it,letter
7,0.6470588235294118,7,0.126,0.10810650693895282,it,letter
8,0.7058823529411765,8,0.11200000000000002,0.05582750609140005,it,letter
9,0.8235294117647058,9,0.0635,0.030546652429307597,it,letter
0,0.0,0,0.8960000000000001,0.62235803412274,it,balance-scale
1,0.2,2,0.776,0.5391304347826087,it,balance-scale
2,0.4,4,0.656,0.45502645502645506,it,balance-scale
3,0.6,6,0.64,0.4402116402116402,it,balance-scale
