,missing_percentage,difficulty,f1_micro,f1_macro,identifier,dataset
8,0.7142857142857143,8,0.08080808080808081,0.024765004816155713,mrai,vowel
9,0.7857142857142857,8,0.08080808080808081,0.024765004816155713,mrai,vowel
0,0.0,0,0.9329004329004329,0.933889883224973,mrai,segment
1,0.05,1,0.9329004329004329,0.9336835369264135,mrai,segment
2,0.15,2,0.9242424242424242,0.9246256254667424,mrai,segment
3,0.25,3,0.8528138528138528,0.8567879903930292,mrai,segment
4,0.35,4,0.8528138528138528,0.8567879903930292,mrai,segment
5,0.45,5,0.8116883116883117,0.8121892458161805,mrai,segment
6,0.55,6,0.696969696969697,0.6335382506811078,mrai,segment
7,0.65,7,0.5714285714285714,0.5066254270543796,mrai,segment
8,0.75,8,0.4696969696969697,0.368801476312698,mrai,segment
9,0.85,9,0.2792207792207792,0.1414356787491116,mrai,segment
0,0.0,0,1.0,1.0,mrai,zoo
1,0.05555555555555555,1,0.9047619047619048,0.7333333333333333,mrai,zoo
2,0.16666666666666666,2,0.8571428571428571,0.6222222222222221,mrai,zoo
3,0.2777777777777778,3,0.8095238095238095,0.5891156462585033,mrai,zoo
4,0.3333333333333333,4,0.8095238095238095,0.5891156462585033,mrai,zoo
5,0.4444444444444444,5,0.8095238095238095,0.5891156462585033,mrai,zoo
6,0.5555555555555556,6,0.6666666666666666,0.43537414965986393,mrai,zoo
7,0.6111111111111112,7,0.6666666666666666,0.43537414965986393,mrai,zoo
8,0.7222222222222222,8,0.5238095238095238,0.21496598639455783,mrai,zoo
9,0.8333333333333334,9,0.42857142857142855,0.17142857142857146,mrai,zoo
0,0.0,0,0.6851851851851852,0.6798046738751309,mrai,heart-statlog
1,0.07142857142857142,1,0.6296296296296297,0.6213183730715287,mrai,heart-statlog
2,0.14285714285714285,2,0.7777777777777778,0.7698863636363635,mrai,heart-statlog
3,0.21428571428571427,3,0.6481481481481481,0.6451054998270495,mrai,heart-statlog
4,0.35714285714285715,4,0.6111111111111112,0.6,mrai,heart-statlog
5,0.42857142857142855,5,0.6111111111111112,0.6,mrai,heart-statlog
6,0.5,5,0.6851851851851852,0.6850771869639793,mrai,heart-statlog
7,0.6428571428571429,7,0.7962962962962963,0.7956656346749226,mrai,heart-statlog
8,0.7142857142857143,8,0.7962962962962963,0.7956656346749226,mrai,heart-statlog
9,0.7857142857142857,8,0.7777777777777778,0.7727910238429173,mrai,heart-statlog
0,0.0,0,0.835,0.8347143986290445,mrai,waveform-5000
1,0.0975609756097561,1,0.787,0.7868748511550369,mrai,waveform-5000
2,0.1951219512195122,2,0.827,0.8267427264069478,mrai,waveform-5000
3,0.2926829268292683,3,0.805,0.8048411710497184,mrai,waveform-5000
4,0.3902439024390244,4,0.628,0.6240906843393218,mrai,waveform-5000
5,0.4878048780487805,5,0.705,0.6971159883902542,mrai,waveform-5000
6,0.5853658536585366,6,0.547,0.48555484808490945,mrai,waveform-5000
7,0.6829268292682927,7,0.563,0.45233614824967966,mrai,waveform-5000
8,0.7804878048780488,8,0.565,0.4568497181859916,mrai,waveform-5000
9,0.8780487804878049,9,0.331,0.16579013273228152,mrai,waveform-5000
0,0.0,0,0.9484375,0.948133467911267,mrai,kr-vs-kp
1,0.08108108108108109,1,0.7890625,0.7845123219545531,mrai,kr-vs-kp
2,0.1891891891891892,2,0.7671874999999999,0.766131781405809,mrai,kr-vs-kp
3,0.2702702702702703,3,0.8015625,0.7987994306578378,mrai,kr-vs-kp
4,0.3783783783783784,4,0.7796875,0.7764516153005789,mrai,kr-vs-kp
5,0.4864864864864865,5,0.74375,0.7308717948717949,mrai,kr-vs-kp
6,0.5675675675675675,6,0.7218749999999999,0.7061615286203623,mrai,kr-vs-kp
7,0.6756756756756757,7,0.7296875,0.7219145500074091,mrai,kr-vs-kp
8,0.7567567567567568,8,0.7296875,0.7206685588142542,mrai,kr-vs-kp
9,0.8648648648648649,9,0.65625,0.6493150684931508,mrai,kr-vs-kp
0,0.0,0,0.7012987012987013,0.6340909090909091,mrai,diabetes
1,0.1111111111111111,2,0.7532467532467532,0.7017329255861365,mrai,diabetes
2,0.2222222222222222,3,0.6948051948051948,0.6334633108826657,mrai,diabetes
3,0.3333333333333333,4,0.6623376623376623,0.5863636363636363,mrai,diabetes
4,0.4444444444444444,5,0.6623376623376623,0.5863636363636363,mrai,diabetes
5,0.5555555555555556,6,0.7142857142857143,0.6222965440356746,mrai,diabetes
6,0.6666666666666666,7,0.7142857142857143,0.6086856086856087,mrai,diabetes
7,0.7777777777777778,8,0.7142857142857143,0.6086856086856087,mrai,diabetes
0,0.0,0,0.666,0.6665928732390163,mrai,letter
1,0.058823529411764705,1,0.64525,0.6460160893629211,mrai,letter
2,0.17647058823529413,2,0.508,0.49766292781047383,mrai,letter
3,0.23529411764705882,3,0.38425,0.35945134182881244,mrai,letter
4,0.35294117647058826,4,0.50675,0.49046177570208865,mrai,letter
5,0.47058823529411764,5,0.33275,0.29024101729701557,mrai,letter
6,0.5294117647058824,6,0.20925000000000002,0.13330368398192086,mrai,letter
7,0.6470588235294118,7,0.1405,0.08776420492542288,mrai,letter
8,0.7058823529411765,8,0.14675,0.06045830591081515,mrai,letter
9,0.8235294117647058,9,0.054,0.010571495912569933,mrai,letter
0,0.0,0,0.8960000000000001,0.62235803412274,mrai,balance-scale
1,0.2,2,0.776,0.5391304347826087,mrai,balance-scale
2,0.4,4,0.656,0.45502645502645506,mrai,balance-scale
3,0.6,6,0.64,0.4402116402116402,mrai,balance-scale
